dataset,seed,threshold,method,member,attack_score,nearest_ball,ball_size,ball_size_bin,purity,radius,refinement_depth,normalized_distance,dimension,redundant_fraction,label_noise
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.4109429075797778,50,17,11-20,0.9411764705882353,2.1693944947353367,28,0.955770826688018,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.46834068193271416,31,30,>20,0.9,2.665100161262118,27,0.9399411053842509,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9984193987689313,11,2,1-2,1.0,7.018927578477653,15,1.0,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9999999445616696,68,1,1-2,1.0,0.0,11,,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.8281281949266243,91,14,11-20,0.9285714285714286,10.751259290799256,5,1.0221974780266907,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.798763489438765,82,11,11-20,0.9090909090909091,10.692378793872702,3,0.9995051848848643,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9999999957482244,38,1,1-2,1.0,0.0,18,,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.799871342712053,82,11,11-20,0.9090909090909091,10.692378793872702,3,0.8412451490544008,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.8060188559700592,56,2,1-2,1.0,1.5072347066453835,29,1.0,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.7271814846366428,53,3,3-5,1.0,1.9409961527284245,29,1.0516099430368508,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9999999991161128,79,1,1-2,1.0,0.0,5,,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.7810496566492994,82,11,11-20,0.9090909090909091,10.692378793872702,3,0.983402458237576,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9672141508858187,22,3,3-5,1.0,8.650769660110468,16,1.0831817590206685,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.7609985903488953,72,32,>20,0.90625,11.183320802318523,6,0.8942253863197265,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9988866529526925,80,2,1-2,0.5,6.820820826163319,6,1.0,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.8818014552863036,25,10,6-10,0.9,10.649229034702525,14,0.8856075258825722,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.5419472368000702,31,30,>20,0.9,2.665100161262118,27,0.834948297735347,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.4799346330028288,31,30,>20,0.9,2.665100161262118,27,0.987716622337932,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.42462424971197904,50,17,11-20,0.9411764705882353,2.1693944947353367,28,0.9954644573305622,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9819359948658855,54,2,1-2,0.5,1.4816188231425669,30,1.0,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9999999904262488,61,1,1-2,1.0,0.0,20,,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9994174932335725,95,2,1-2,1.0,7.03524913644936,8,1.0,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9999998298175746,69,1,1-2,1.0,0.0,10,,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.4615037857557638,91,14,11-20,0.9285714285714286,10.751259290799256,5,1.1327686797988097,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.4946913001837561,31,30,>20,0.9,2.665100161262118,27,0.9457683583025823,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.44378587337462727,47,5,3-5,0.6,1.9721222195334238,30,0.9745526756294365,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.999999999034114,63,1,1-2,1.0,0.0,18,,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.46042833902716496,50,17,11-20,0.9411764705882353,2.1693944947353367,28,0.9987801811339062,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.5696814184125274,50,17,11-20,0.9411764705882353,2.1693944947353367,28,0.8932742155901187,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9385219597004291,91,14,11-20,0.9285714285714286,10.751259290799256,5,0.8753889956676785,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9999997414507067,85,1,1-2,1.0,0.0,8,,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9999999989437425,71,1,1-2,1.0,0.0,7,,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9954209281925247,8,2,1-2,0.5,6.814348704963558,15,1.0,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.4569667628557069,46,6,6-10,1.0,1.9833820202688337,30,1.066756991743247,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9598418407057645,27,2,1-2,1.0,7.521245479123184,28,1.0,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9979693078884235,16,2,1-2,0.5,7.608656683444852,11,1.0,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.45820331274331977,31,30,>20,0.9,2.665100161262118,27,0.9391390468397347,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.7726944384831314,91,14,11-20,0.9285714285714286,10.751259290799256,5,1.0032160302913196,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.7296391413828722,82,11,11-20,0.9090909090909091,10.692378793872702,3,0.8959279185107161,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.5321819963338007,31,30,>20,0.9,2.665100161262118,27,0.8331215870609789,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.4448599547550919,47,5,3-5,0.6,1.9721222195334238,30,1.0887424057460369,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.771218954191052,90,11,11-20,0.9090909090909091,10.480309112495993,8,0.983140786997812,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9999999990830586,65,1,1-2,1.0,0.0,15,,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.5973529320598903,50,17,11-20,0.9411764705882353,2.1693944947353367,28,0.8728037453705838,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.5048245419022156,31,30,>20,0.9,2.665100161262118,27,0.8695300588362186,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.5847491057021895,46,6,6-10,1.0,1.9833820202688337,30,1.046381852993541,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.5542077098413679,72,32,>20,0.90625,11.183320802318523,6,0.9734806185789862,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9993168156110912,81,2,1-2,1.0,7.493757320740698,6,1.0,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.7127160854317806,82,11,11-20,0.9090909090909091,10.692378793872702,3,1.1016015442687663,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9773434830844032,18,4,3-5,1.0,9.1640975680742,14,0.9089858983443239,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.7636246444110472,91,14,11-20,0.9285714285714286,10.751259290799256,5,0.9901534590878344,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9999999660326722,84,1,1-2,1.0,0.0,9,,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.507604299969643,31,30,>20,0.9,2.665100161262118,27,0.9042627848118103,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.2397324172783655,72,32,>20,0.90625,11.183320802318523,6,1.1113978771422253,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9780531115475796,44,2,1-2,0.5,7.691536162411747,26,1.0,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.999999984674151,43,1,1-2,1.0,0.0,26,,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.5369658088439105,57,11,11-20,0.9090909090909091,2.266923724966019,28,0.9631108748557167,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.026362072904131822,54,2,1-2,0.5,1.4816188231425669,30,7.806924991922178,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.6190520970767991,47,5,3-5,0.6,1.9721222195334238,30,0.9044815660749629,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9999999931850738,21,1,1-2,1.0,0.0,16,,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9999999516511969,42,1,1-2,1.0,0.0,23,,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.4783564448611218,72,32,>20,0.90625,11.183320802318523,6,0.923392366132628,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.478151386436539,31,30,>20,0.9,2.665100161262118,27,0.9153886600548525,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.641655685955079,4,4,3-5,1.0,9.59440254649958,11,0.9917075693684729,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.5468893104994507,72,32,>20,0.90625,11.183320802318523,6,0.9716847476888609,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.32975021297419194,57,11,11-20,0.9090909090909091,2.266923724966019,28,1.2349984792201631,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9953026488608981,24,2,1-2,0.5,7.0415079056760295,17,1.0,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.49269950911805643,48,6,6-10,1.0,2.070769801742014,30,1.096445813289564,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9953417553424585,20,2,1-2,0.5,7.775183655243793,16,1.0,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.5632838719737859,72,32,>20,0.90625,11.183320802318523,6,0.9036667201632049,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.4132926789723621,50,17,11-20,0.9411764705882353,2.1693944947353367,28,1.0473227443155357,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9047376668548516,78,4,3-5,1.0,9.39086829624453,4,1.1186262249815573,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.998324644665615,76,2,1-2,0.5,6.9760404819118875,6,1.0,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9999999986943131,73,1,1-2,1.0,0.0,4,,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.8593003817467811,26,5,3-5,1.0,9.972361123628259,25,1.0079797886548867,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9999999985699466,37,1,1-2,1.0,0.0,19,,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.5040419999277247,90,11,11-20,0.9090909090909091,10.480309112495993,8,1.134261260884674,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.39949234000782174,31,30,>20,0.9,2.665100161262118,27,0.9645880858050374,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.43547182344021457,31,30,>20,0.9,2.665100161262118,27,0.9195964640805924,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.42290890495618827,72,32,>20,0.90625,11.183320802318523,6,1.0391763457722787,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.5569957785210521,47,5,3-5,0.6,1.9721222195334238,30,0.918346859768215,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.8980780666484179,18,4,3-5,1.0,9.1640975680742,14,1.027081272857394,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9999999912726459,35,1,1-2,1.0,0.0,21,,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.43263979584443935,50,17,11-20,0.9411764705882353,2.1693944947353367,28,1.0175164371363519,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9734325192706406,3,4,3-5,1.0,9.436413732291289,10,0.9260253475017052,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9579167791960129,15,6,6-10,1.0,9.866705562941847,12,0.9954773176497429,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9981885939063693,97,2,1-2,1.0,7.540812505875561,7,1.0,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.5606355747388657,31,30,>20,0.9,2.665100161262118,27,0.8727996112618771,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.5682731133465748,72,32,>20,0.90625,11.183320802318523,6,0.9394497070819999,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.6260512265295181,53,3,3-5,1.0,1.9409961527284245,29,1.0402572595563586,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.689761149451326,26,5,3-5,1.0,9.972361123628259,25,1.1113251281377483,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.49083956956991576,31,30,>20,0.9,2.665100161262118,27,0.8738179471043854,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.49366080102732546,31,30,>20,0.9,2.665100161262118,27,0.9482516937695716,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.6213853993551144,46,6,6-10,1.0,1.9833820202688337,30,0.9870773403121491,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9999999829227576,67,1,1-2,1.0,0.0,13,,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.7020992340511025,91,14,11-20,0.9285714285714286,10.751259290799256,5,0.9810765199104735,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.7058511814897055,17,6,6-10,1.0,10.287420158300252,11,1.0753894484443458,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9958867297956978,59,2,1-2,0.5,7.718426976186899,24,0.9999999999999999,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9999999983288372,60,1,1-2,1.0,0.0,21,,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.923539667401193,26,5,3-5,1.0,9.972361123628259,25,0.8944593320915539,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9509338922019729,17,6,6-10,1.0,10.287420158300252,11,1.0513774855862996,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9533457788446946,15,6,6-10,1.0,9.866705562941847,12,0.8702673470495488,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9972035387386144,95,2,1-2,1.0,7.03524913644936,8,1.0,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9861915536041773,55,1,1-2,1.0,0.0,30,,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9999999923149648,89,1,1-2,1.0,0.0,9,,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.4566686010057331,50,17,11-20,0.9411764705882353,2.1693944947353367,28,1.070724455273968,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.8971983885945548,91,14,11-20,0.9285714285714286,10.751259290799256,5,0.9566474362236717,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9824894199570435,3,4,3-5,1.0,9.436413732291289,10,1.0445857877443618,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.9990498011452623,75,2,1-2,1.0,7.341237089701023,5,1.0,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,1,0.4672193910049743,57,11,11-20,0.9090909090909091,2.266923724966019,28,1.1003475721555587,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.004486048176037547,50,17,11-20,0.9411764705882353,2.1693944947353367,28,4.870687428729327,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.007168058504789236,46,6,6-10,1.0,1.9833820202688337,30,5.444395134153744,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.7170099724985656,90,11,11-20,0.9090909090909091,10.480309112495993,8,0.9676973867973041,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.002209112465002724,47,5,3-5,0.6,1.9721222195334238,30,5.989305416544487,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.4172328383357924,50,17,11-20,0.9411764705882353,2.1693944947353367,28,1.0325584141142923,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.36397022348579117,57,11,11-20,0.9090909090909091,2.266923724966019,28,1.0583215242193968,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.46525762136265314,31,30,>20,0.9,2.665100161262118,27,0.9541597763015066,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.4301163643056145,57,11,11-20,0.9090909090909091,2.266923724966019,28,1.0211221592650852,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.35745835765994105,50,17,11-20,0.9411764705882353,2.1693944947353367,28,1.0345019543235685,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.45924976247752003,78,4,3-5,1.0,9.39086829624453,4,1.244234690362139,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.47323676672580733,31,30,>20,0.9,2.665100161262118,27,0.9931601084258603,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.3042868875790067,91,14,11-20,0.9285714285714286,10.751259290799256,5,1.1440559886144532,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.38139381545931744,57,11,11-20,0.9090909090909091,2.266923724966019,28,1.0577568092777878,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.0028272924838815563,53,3,3-5,1.0,1.9409961527284245,29,5.703542705790383,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.003610077419672039,57,11,11-20,0.9090909090909091,2.266923724966019,28,5.207902816881583,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.5047962244509973,31,30,>20,0.9,2.665100161262118,27,0.9093760399029913,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.6092238116077563,90,11,11-20,0.9090909090909091,10.480309112495993,8,1.0372602903651216,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.3989393942119335,31,30,>20,0.9,2.665100161262118,27,1.0863451792055054,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.005893810651755845,56,2,1-2,1.0,1.5072347066453835,29,7.487935141326987,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.0014530874834927801,56,2,1-2,1.0,1.5072347066453835,29,7.9188819587499815,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.012578855255894564,49,1,1-2,1.0,0.0,30,,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.0026000116401888374,31,30,>20,0.9,2.665100161262118,27,4.5712614543685115,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.01395340519543737,53,3,3-5,1.0,1.9409961527284245,29,5.178125669333442,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.3657379178661307,50,17,11-20,0.9411764705882353,2.1693944947353367,28,1.1714842450656953,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.46340556708254826,72,32,>20,0.90625,11.183320802318523,6,0.9828862768366243,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.00674763769655558,53,3,3-5,1.0,1.9409961527284245,29,5.203082901922682,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.3764501491364468,57,11,11-20,0.9090909090909091,2.266923724966019,28,1.0162363935333552,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.6361146229505691,72,32,>20,0.90625,11.183320802318523,6,0.9362883071409447,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.4510767132774347,57,11,11-20,0.9090909090909091,2.266923724966019,28,1.013499218725007,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.4719841095289796,72,32,>20,0.90625,11.183320802318523,6,0.970146444996186,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.3164342010607723,50,17,11-20,0.9411764705882353,2.1693944947353367,28,1.1350703429786952,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.6016014949387306,91,14,11-20,0.9285714285714286,10.751259290799256,5,0.9608680702685621,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.4753545973152263,90,11,11-20,0.9090909090909091,10.480309112495993,8,1.045422123336665,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.002170466169696229,57,11,11-20,0.9090909090909091,2.266923724966019,28,4.966172050339527,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.00020421132797199647,51,1,1-2,1.0,0.0,30,,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.03337338817303732,52,2,1-2,0.5,1.5167689767728212,30,8.054002233526457,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.006334757129308921,56,2,1-2,1.0,1.5072347066453835,29,7.3679085636199515,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.35616441849667607,50,17,11-20,0.9411764705882353,2.1693944947353367,28,1.1471718188405002,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.00030853338341462844,51,1,1-2,1.0,0.0,30,,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.005279593796467957,53,3,3-5,1.0,1.9409961527284245,29,6.000092132244177,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.05483160263063142,54,2,1-2,0.5,1.4816188231425669,30,7.554709598879109,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.47161182542957897,72,32,>20,0.90625,11.183320802318523,6,1.037528359226286,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.005497031300498461,53,3,3-5,1.0,1.9409961527284245,29,5.873900205272306,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.6357994760119475,90,11,11-20,0.9090909090909091,10.480309112495993,8,0.9756800989929464,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.3390897800379487,72,32,>20,0.90625,11.183320802318523,6,1.0549693615517293,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.2702711481016745,72,32,>20,0.90625,11.183320802318523,6,1.0822837254121147,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.44410978687889735,72,32,>20,0.90625,11.183320802318523,6,1.0527905567543316,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.002813978975929657,57,11,11-20,0.9090909090909091,2.266923724966019,28,5.029956988210973,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.31300682796524476,82,11,11-20,0.9090909090909091,10.692378793872702,3,1.192235799746207,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.3843842620079872,90,11,11-20,0.9090909090909091,10.480309112495993,8,1.1249951639414366,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.06060382343505796,54,2,1-2,0.5,1.4816188231425669,30,7.136559499923398,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.3496648731808323,57,11,11-20,0.9090909090909091,2.266923724966019,28,1.1838791252310117,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.46462058595465483,31,30,>20,0.9,2.665100161262118,27,0.8904031037442582,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.005566250926287733,53,3,3-5,1.0,1.9409961527284245,29,5.996939108724696,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.0029774608600092924,56,2,1-2,1.0,1.5072347066453835,29,8.363735323617032,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.443327661988382,50,17,11-20,0.9411764705882353,2.1693944947353367,28,1.0081845682381365,100,0.1,0.15
confirm_d100_redundant0.1_noise0.15,73,0.9,granular_ball,0,0.5017228450692404,72,32,>20,0.90625,11.183320802318523,6,0.9833896624152706,100,0.1,0.15
